ID,Answer
2865,美國地質調查局
2866,耶柔米
2867,使徒約翰
2868,日耳曼人
2869,一九點五公尺
2870,波蘭
2871,1264年
2872,1970年代
2873,馬關條約
2874,伊朗革命政府
2875,唐代
2876,修頓球場
2877,向忠發
2878,中國
2879,《里加條約》
2880,烏拉圭
2881,老人安養
2882,海拔350公里
2883,拿破崙
2884,白人男性
2885,波蘭
2886,369年
2887,2005年
2888,後勤補給的中斷
2889,民國時期
2890,甲午戰爭
2891,有鑑於柯林頓「拉鏈門」風波觸怒了不少黨內保守派人士
2892,康斯坦丁二世
2893,羅馬方體
2894,祺祥
2895,10萬人
2896,臺東縣
2897,屍體剖檢研究
2898,176800人
2899,製造箭頭
2900,《鐵達尼號》
2901,1991年
2902,二戰
2903,七十年代
2904,[CLS]
2905,張博雅
2906,《巴黎和約》
2907,省立第十一師範學校
2908,嘉陵道籍
2909,西夏
2910,史籍魏志倭人傳
2911,「[UNK]獎」
2912,1814年
2913,尼羅河
2914,1974年
2915,弗拉基米爾·佐利金
2916,地中海貧血症狀
2917,宜蘭外海發生多起地震
2918,幼發拉底河
2919,第二次世界大戰
2920,為了翻譯工作
2921,小涼山
2922,灣仔區
2923,凱爾特人
2924,多倫多藍鳥棒球隊
2925,保護載具內的人員不受敵火傷害
2926,修水縣
2927,燕州
2928,中晚明北疆的國界
2929,視網膜的中心是視神經延伸出眼球的位置
2930,800多年
2931,石油天然氣行業
2932,海洋音樂祭表演的除了許多知名搖滾樂團體與歌手外，也有不少地下音樂表演單位
2933,2006年
2934,四個
2935,之路上埋地雷
2936,散居西伯利亞
2937,肺炎
2938,拉普拉斯共振
2939,語言學
2940,大不列顛
2941,大嘆綠島之美
2942,7世紀
2943,1909年
2944,「黑廝
2945,利他性自殺
2946,西班牙
2947,使《南華早報》的報導風格可能將漸漸傾向大陸
2948,靜脈竇
2949,5
2950,在它們的成分中完全沒有比鋰更重的元素
2951,約翰南斯加納
2952,1992年5月
2953,印第安人遷移法案
2954,1999年
2955,視網膜的中心是視神經延伸出眼球的位置
2956,九十年代
2957,君主制
2958,中國民主建國會
2959,嘉義市政府並置市政會議
2960,副教務長
2961,中國大陸
2962,赫魯雪夫
2963,礦業學校
2964,第二波新政
2965,伽利略
2966,風流事
2967,下薩克森邦邦長
2968,[CLS]
2969,由於四周強敵漸漸威脅
2970,木材
2971,波昂
2972,學院邀請
2973,臺灣省
2974,一二八事變
2975,日本
2976,薩珊王朝
2977,1950年
2978,天體的至高至大
2979,中曾根康弘
2980,1930年代
2981,亨利·德勞內盃
2982,中國人民解放軍取得勝利
2983,粵語
2984,淡水河
2985,42種
2986,1939年
2987,[CLS]
2988,金國
2989,401號省道
2990,甘泉島
2991,由阿里不哥兵敗投降
2992,八里橋
2993,其他族裔
2994,中書監
2995,西藏
2996,納戈爾諾卡拉巴赫
2997,中秋
2998,於皇帝外另設大單于
2999,官田
3000,49.2%
3001,「梵蒂岡之囚」
3002,萊茵河航運中央委員會
3003,路易斯委員會
3004,何斌之
3005,普羅民遮城
3006,「抗日同志會」
3007,釣魚臺
3008,宋代末
3009,中華人民共和國
3010,荷蘭大員當局終於向國姓爺屈服
3011,15世紀後
3012,新羅
3013,聖喬治校區
3014,2009年
3015,後現代主義
3016,1960年代
3017,瓊·克勞馥
3018,由於戰爭對鋼鐵的需求量猛增
3019,中華民國
3020,介質的界面
3021,拿破崙
3022,1億7千5百萬美元
3023,迪扎克
3024,印度香米
3025,維基媒體
3026,都市化程度高
3027,《鐵路旅遊票價表》
3028,郭春秧
3029,2009年
3030,柏林
3031,西村真悟
3032,民法
3033,忽必烈
3034,罷課學潮
3035,前鋒群
3036,非洲
3037,英語
3038,水泥
3039,[CLS]
3040,《臺灣關係法》
3041,張永
3042,防止國家權力被濫用，尤其是被針對用於對反對派的誣告陷害
3043,2001年
3044,各國際單項運動總會
3045,1955年
3046,中國
3047,改變土地產權制度
3048,133公分
3049,市場經濟
3050,朱由榔
3051,約翰·約阿希姆·溫克爾曼
3052,動脈弓
3053,農業
3054,青龍教
3055,為父親報仇
3056,1716年
3057,臺灣醫界聯盟基金會
3058,珍寶島事件
3059,民國十九年
3060,224名
3061,解放戰爭
3062,李自成
3063,張季鸞
3064,18世紀
3065,20萬
3066,五年
3067,完顏宗弼
3068,1949年
3069,哭泣
3070,從學校開除
3071,巴伐利亞邦
3072,巴郡
3073,吉佳利
3074,江漢平原
3075,降雨空間和時間分布十分不均
3076,腳踏車
3077,溫帶大陸性濕潤氣候
3078,[CLS]
3079,塞拉俱樂部
3080,義寧縣
3081,北坡
3082,1933年
3083,紐約市消費者事務部
3084,南京
3085,孫文越飛聯合宣言
3086,兩個
3087,日耳曼人
3088,一年
3089,半西方式握拍
3090,宋神宗熙寧四年
3091,產業工程
3092,1812年
3093,山羊野生化後大量繁殖
3094,1868年
3095,1941年
3096,以便爭取汗位繼承權
3097,黃奇帆
3098,魯豫野戰軍
3099,[CLS]
3100,十字軍東征
3101,梅艷芳
3102,亞他納修
3103,大陸集團
3104,2010年
3105,版廣電總局
3106,腓力六世
3107,西安事變
3108,公元三世紀
3109,社會主義市場經濟體制
3110,顛地破產
3111,沙地
3112,木造洋館
3113,黑龍江省
3114,道功最高
3115,道破了他出生的秘密
3116,可以
3117,德克薩斯
3118,1973年
3119,功臣武將
3120,第二大
3121,美國卡內基高等教育基金會
3122,廣固
3123,地震
3124,海上交通安全管理
3125,畜牧業
3126,英國
3127,特性為功能的記載
3128,重慶兩江新區
3129,《阿[UNK]婆吠陀》
3130,法蘭西人
3131,中越西沙海戰
3132,失業率攀升
3133,文理學院
3134,大衛·勞合·喬治
3135,羅姆蘇丹國首都科尼亞
3136,1964年
3137,衝鋒槍
3138,主裁判
3139,連江縣
3140,東斯拉夫語支
3141,1651年
3142,密蘇里州
3143,第九年
3144,潮州人
3145,美式橄欖球
3146,抵抗破片、子彈、飛彈或砲彈的襲擊，保護載具內的人員不受敵火傷害
3147,1945年
3148,滇緬公路
3149,奴隸
3150,中宣部
3151,荷蘭
3152,空鐵聯運
3153,2000年
3154,亞特蘭大
3155,《三洞奉道科誡》
3156,盧泰愚
3157,旅遊業
3158,氐族
3159,龜茲
3160,人多地少
3161,農業生產
3162,文化大革命
3163,思茅專區
3164,國際航空聯合會
3165,約翰·赫歇爾
3166,1955年
3167,越客觀越好
3168,俄羅斯聯邦
3169,大城王國
3170,雲南
3171,蘇維埃俄國政府
3172,稻作農耕文明
3173,攻城臼炮
3174,愛德華三世
3175,中國大陸
3176,洛杉磯地區
3177,12月9日
3178,繁殖
3179,橫條護甲
3180,如若效忠國王，南斯拉夫會變成君主制國家
3181,喜貝塚
3182,北角
3183,1895年
3184,《候鳥》
3185,安豐塘壩
3186,大稻埕
3187,1939年
3188,下薩克森邦邦長
3189,伊斯蘭共和國
3190,河北
3191,網球比賽
3192,昆河鐵路
3193,古柯鹼
3194,中亞熱帶濕潤氣候
3195,英國保守黨
3196,宋仁宗
3197,施加心理折磨很難取證
3198,松屬植物
3199,古雅典時期
3200,沙俄
3201,錢泰
3202,由國家軍隊軍官所拱出
3203,英國
3204,芝加哥公牛
3205,四星上將
3206,根據分子運動論研究靜止液體中懸浮微粒的運動
3207,2017年
3208,保守派
3209,1975年
3210,鐵木真
3211,一場大病
3212,工業工程
3213,馬其頓共和國
3214,國際奧委會第48屆年會
3215,心房
3216,加速犯人的死亡
3217,1261年
3218,第一類
3219,1993年12月
3220,二十世紀
3221,中央視網膜
3222,[CLS]
3223,2014年
3224,支持日本關于歸還領土的要求是中國的一貫政策
3225,元朝
3226,臺灣路竹會
3227,《華爾街日報》
3228,[UNK]口
3229,生產關係
3230,高原
3231,夏天
3232,馮桂芬
3233,第二次進口替代
3234,大理石
3235,朱允[UNK]
3236,朱爾·雷邦德
3237,1917年
3238,資訊學院
3239,有期監禁
3240,胡錦濤
3241,巴拉克·歐巴馬
3242,美國
3243,徐蚌
3244,明尼亞波利斯湖人
3245,教育研究院
3246,俄美公司
3247,梅艷芳
3248,3000人
3249,西行印度求法而歸的第一人
3250,解體後
3251,亞當斯密
3252,芬蘭
3253,芬蘭
3254,為避免購票人群與進出站人群的對沖
3255,聽覺器官
3256,重慶併入四川省成為省轄市
3257,1960年
3258,經濟拮据
3259,漢奸傀儡政權
3260,民辦非企業單位登記暫行辦法
3261,泉州
3262,1993年
3263,物理學
3264,錢謙益
3265,高亭
3266,三千
3267,[CLS]
3268,英國
3269,顏體
3270,1260年
3271,遒勁豪放
3272,李清
3273,阿斯頓公園球場
3274,表觀遺傳學
3275,潮州
3276,770年
3277,廢奴令
3278,重熙增幣
3279,大廈大學
3280,印刷術
3281,重慶
3282,西班牙
3283,[CLS]
3284,威廉·李斯-摩格
3285,[UNK]-16戰鬥機
3286,光緒31年
3287,都市計畫
3288,多元文化主義
3289,[UNK]字部
3290,球手做出用球拍擊球的動作但並未擊打到球
3291,吉爾柏特
3292,漢朝
3293,薛安都
3294,臺澎金馬個別關稅領域
3295,聖母院博物館
3296,菅義偉
3297,為了更有效率地處理國務
3298,希臘族政權
3299,1處
3300,凱爾特人
3301,捷運環狀線
3302,狄托雪巴西茲協定
3303,闢為公園，正式對民眾開放
3304,麥角胺
3305,烏山頭水庫
3306,教會
3307,香港站
3308,58個
3309,魚雷機
3310,鄧小平
3311,1875年
3312,1947年
3313,1960年代
3314,十月廿四
3315,范孫獎學金
3316,中國殘疾人福利基金會
3317,1944年
3318,北宋
3319,柯慶施
3320,李克東
3321,第四
3322,孟子
3323,日本社會黨
3324,類造父變星
3325,募兵制
3326,7月
3327,1968年
3328,將軍
3329,吉斯卡爾
3330,國立武昌高等師範學校
3331,1934年
3332,1608年
3333,納比勒·阿拉比
3334,思考產品外觀的改進
3335,復興島
3336,天主教
3337,海軍船塢
3338,142個
3339,加拿大
3340,維持治安
3341,四川
3342,南京
3343,1923年
3344,文化大革命
3345,東芝
3346,草食性
3347,220公里
3348,葡萄牙
3349,清廷對臺灣住民的高壓政策
3350,隋
3351,22名
3352,盤[UNK]蠻
3353,劉道玉
3354,法國
3355,西羅馬帝國
3356,突厥語
3357,南卡羅萊那州
3358,嘉義市
3359,120餘公里
3360,楊虎城
3361,2003年
3362,《兩種新科學》
3363,遼朝
3364,敦煌市
3365,艾薩克·阿西莫夫
3366,後金政權
3367,[CLS]
3368,2014年
3369,臺灣廟宇香火鼎盛
3370,羅馬式
3371,少女模特兒
3372,哈杜安·孟薩爾
3373,上海學府中央區
3374,蒙哥馬里
3375,安徽省
3376,香港仔
3377,723公里
3378,網球比賽
3379,高句麗
3380,澳門
3381,60歲
3382,《法薩利亞》
3383,六何法
3384,葡萄牙語
3385,艾史密斯
3386,「發現了在原子理論裡很有用的新形式」
3387,格雷戈里·福斯特
3388,民國16年
3389,工學院
3390,從伴星吸積氫
3391,溫度
3392,路易十四
3393,維吉尼亞州
3394,可以
3395,由全國人民代表大會進行補選
3396,1999年
3397,2007年度諾貝爾和平獎
3398,精英政治制度
3399,東魏
3400,1980年
3401,職業網球
3402,校園核能研究反應爐
3403,北角
3404,山地
3405,65萬人
3406,翁牛特
3407,肝臟
3408,澎湖
3409,聯合國
3410,舊石器時代
3411,腓特烈·威廉四世
3412,1996年12月
3413,朱棣
3414,拓跋
3415,托博爾斯克石化公司
3416,《古蘭經》
3417,沙勿略
3418,威爾遜
3419,嘉定十四年
3420,高雄市
3421,索馬利亞
3422,裡海
3423,間隙式裝甲
3424,巨大白兔
3425,2001年
3426,法國
3427,朝陽市
3428,臺灣
3429,企業所得稅法》第七條
3430,九州旅客鐵道
3431,劉裕
3432,軍家話
3433,5月
3434,為孝敬其父母
3435,羅斯蘭公墓
3436,《比較列傳》
3437,新北市政府文化局
3438,河姆渡
3439,半秘密社團
3440,波蘭
3441,拉丁美洲
3442,魏國
3443,3000[UNK]顆
3444,元豐六年
3445,城市規劃
3446,路易十四
3447,實用主義
3448,喜馬拉雅山脈
3449,畜牧業
3450,機構
3451,恆星光譜
3452,耶柔米
3453,一個音樂家
3454,正式承認放棄瓦罕帕米爾
3455,聯邦直轄區
3456,一體成型
3457,黃道婆
3458,民國七十一年
3459,重陽節
3460,舊石器時代
3461,約魯巴
3462,會員大會
3463,神聖羅馬帝國
3464,四十九旗
3465,油槽
3466,慕尼黑
3467,2000年
3468,方便民眾騎乘時使用
3469,狹窄的谷地
3470,蘇聯
3471,劉穆之
3472,羅馬方體
3473,七十年代
3474,1971年
3475,1850年
3476,沂王趙[UNK]
3477,和我們想得一樣
3478,512[UNK]
3479,[CLS]
3480,特洛伊家族
3481,索馬利亞
3482,博尼圖
3483,國務院
3484,公元900年
3485,四十三年
3486,149年
3487,卒本
3488,日本
3489,希臘阿索斯山
3490,1922年
3491,中華民國國語
3492,人民日報
3493,新城區
3494,拱型
3495,玄學
3496,[CLS]
3497,[CLS]
3498,好萊塢
3499,1717年
3500,季軍
3501,莫爾電子工程學院
3502,福王
3503,盧永祥
3504,反法西斯防衛牆
3505,距離比較遠
3506,鹽稅
3507,呼籲社會變革
3508,白犬列島
3509,華族令
3510,1944年
3511,2790060
3512,八萬
3513,5里
3514,韓國
3515,個人電腦供應商
3516,宋公
3517,賓夕法尼亞州
3518,賓夕法尼亞州
3519,壇面排水
3520,不丹
3521,50年
3522,甬舟高速公路
3523,[CLS]
